all_cc_inx,VAdjMat,MDEC.12,nAtomLAC,nAtomLC,khs.ssCH2,Kier1,Kier2,FMF,VP.1,C2SP3,nAtom,nAcid,mz,CCS,pred_CCS,delta_CCS_N_N_pred,relative_error,compound_class,pubchem_cid,adducts,cluster_inx
all-cc-526,0.20320749743976893,-0.2441440119101677,1.5832141547000431,0.29378473852004233,0.6105453065212227,0.26405245705822256,0.2490887952557023,-1.3700239983779217,0.11276455626533564,0.6131874667548703,0.2078689322083242,2.8492086136989188,0.127364251939385,213.149494974599,213.25656486866487,-0.10706989406583034,0.0005023230014154612,Drug and Drug-Like Compounds,12629,[M+Na]+,14
all-cc-530,-3.3242189067873222,-0.9284064440864525,-1.6927008423529728,-1.2284326645441928,-0.7450384109785188,-1.2313195513458155,-0.9713175858182252,-1.3700239983779217,-0.5517673821975955,-0.7516291616269721,-1.1547244177446925,-0.6711111967386733,-1.18092013165926,112.497253661057,112.60248424105595,-0.10523057999895967,0.0009354057683577672,Drug and Drug-Like Compounds,2513,[M+H]+,3
all-cc-544,0.5010459776498094,-0.9284064440864525,-0.2185390936791156,-0.5518915965156439,-0.7450384109785188,0.053443933836028336,-0.24229322651564905,0.5313140831078332,-0.2558682773410597,-0.7516291616269721,-0.3658545835613669,2.8492086136989188,0.05680527305693469,197.57537215725202,198.0779668747789,-0.5025947175269607,0.0025438125816963733,Drug and Drug-Like Compounds,2259,[M+H]+,13
all-cc-561,0.5551615957371789,-0.7381869118505641,-0.7099263432370679,-0.044485795494232164,-0.5755904462910512,-0.03907514441468445,-0.27470558074105256,1.03166620981461,0.11934360807914528,-0.5810270830792418,-0.2702339975997517,2.8492086136989188,0.3269033053183801,195.54094311198295,197.10699522112992,-1.5660521091469093,0.00800881945347915,Drug and Drug-Like Compounds,2614,[M+Na]+,13
all-cc-568,1.18026724986129,-0.3479531825194891,-0.7099263432370679,0.29378473852004233,-0.32141849925984955,0.657258276687034,0.08955881447418862,0.8861092274999096,0.7225290757823097,-0.5810270830792418,0.2556792251891318,2.8492086136989188,1.0286897608826675,235.79118018657502,232.0924307731892,3.6987494133858254,0.01568654692876599,Drug and Drug-Like Compounds,2630,[M+H]+,13
all-cc-571,-1.0532871397405434,-0.9284064440864525,-0.5461305933844172,-0.8901621305299183,-0.7450384109785188,-0.9477583626773624,-0.7786307810689815,1.0162707597620888,-0.7814608964089679,-0.7516291616269721,-1.0112935388022697,-0.6711111967386733,-0.4535958687650227,138.165827099252,157.6462626637811,-19.480435564529106,0.140993152746339,Drug and Drug-Like Compounds,2788,[M+H]+,10
all-cc-590,0.06886911708563574,-0.9284064440864525,-1.3651093426476713,-0.3827563295085066,0.017477430115085815,0.13943812302455275,0.0486730732101128,-1.3700239983779217,-0.3875895379521942,-0.7516291616269721,-0.24632885110934802,5.196088487323982,-0.0692141871360348,180.249723855106,180.3472196227329,-0.09749576762689573,0.0005408927433656867,Drug and Drug-Like Compounds,3053,[M+H]+,37
all-cc-594,0.7567845958048931,-0.9284064440864525,-0.2185390936791156,-0.4673239630120752,0.017477430115085815,0.20295346225501365,-0.041362173669558654,0.9344549394830072,0.2632232375874676,-0.15452188670991598,0.1600586392275166,1.675768676886388,0.31019999562475703,200.98502818347302,210.3832022445829,-9.398174061109957,0.04676056791917184,Drug and Drug-Like Compounds,216457,[M+H]+,30
all-cc-620,-0.9282210997156708,-0.7502098862296003,-1.0375178429423697,-0.8055944970263498,-0.7450384109785188,-0.7287084040766846,-0.6864319947849499,-0.12915072414511405,-0.4460402888056277,-0.7516291616269721,-0.8439575133694428,-0.6711111967386733,-0.5840042592858483,151.489753391421,151.39412070704094,0.09563268438006388,0.0006312815371279075,Drug and Drug-Like Compounds,1985,[M+H]+,10
all-cc-622,0.20320749743976893,0.3085658282182823,-1.0375178429423697,-0.044485795494232164,-0.7450384109785188,-0.09230639103295836,-0.2618373941413503,0.1236197576430491,0.4544699399500599,-0.7516291616269721,-0.3180442905805593,-0.6711111967386733,0.2481768381635143,195.45870522666303,200.2080455838739,-4.7493403572109125,0.02429843353205147,Drug and Drug-Like Compounds,5392,[M+H]+,34
all-cc-633,0.6077084222234195,0.688351729400152,0.10905240602618606,-0.2136210625013694,-0.32141849925984955,0.02128338916324351,-0.4767792086100904,0.2780108189625259,0.12841361734182286,-0.3251239652576463,0.04053290677549761,1.675768676886388,0.27508593898741984,200.623318979605,206.76874366503841,-6.145424685433369,0.030631656961363014,Drug and Drug-Like Compounds,9400,[M+H]+,26
all-cc-636,0.5010459776498094,0.3721894423380895,0.10905240602618606,-0.2136210625013694,-0.06724655222864802,-0.09932019466254656,-0.4939207837049937,0.3878798067852234,0.10117927357904673,-0.06922084743605088,0.016627760285093815,1.675768676886388,0.14442660307560326,200.147406272649,200.04758315491088,0.09982311773808306,0.0004987479957751734,Drug and Drug-Like Compounds,3645,[M+H]+,26
all-cc-643,-1.0532871397405434,-0.9284064440864525,-0.5461305933844172,-0.8901621305299183,-0.7450384109785188,-0.9477583626773624,-0.7786307810689815,1.0162707597620888,-0.6784567717667911,-0.7516291616269721,-1.0112935388022697,-0.6711111967386733,-0.05306088459822313,143.72876673607,173.53951895696156,-29.81075222089155,0.2074097823133292,Drug and Drug-Like Compounds,3728,[M+H]+,10
all-cc-653,0.6077084222234195,-0.9284064440864525,-0.7099263432370679,-0.2136210625013694,-0.4908664639473173,0.1759068893519587,-0.21135635395684968,0.510087023186938,0.05921371760690663,0.4425853882071401,0.2078689322083242,-0.6711111967386733,0.32767947484690385,221.076421209735,208.76667920499023,12.309742004744775,0.05568093574785407,Drug and Drug-Like Compounds,815,[M+H]+,29
all-cc-667,1.359893152206082,1.3714853185026956,0.7642354054367893,-0.2136210625013694,-0.4061424816035834,1.2852556120201508,0.2634865681353116,0.3331353976278917,1.1912603953078662,0.3572843489332749,1.3792211102381102,-0.6711111967386733,1.4134674657068134,257.743169617242,258.0452023171964,-0.30203269995433857,0.0011718359031700747,Drug and Drug-Like Compounds,3255,[M+H]+,16
all-cc-678,1.4917868409125823,1.958076575011596,0.7642354054367893,-0.12905342899780078,-0.32141849925984955,1.5328058773927205,0.4236783245589948,0.20926925973656046,1.4038597721904231,0.4425853882071401,1.5704622821613403,-0.6711111967386733,1.6575567323611275,264.370998906078,265.154635082198,-0.7836361761200124,0.002964153327568322,Drug and Drug-Like Compounds,3258,[M+H]+,16
all-cc-688,-0.07622738731900902,-0.9284064440864525,-0.5461305933844172,-0.298188696004938,-0.6603144286347851,-0.33868284609768706,-0.4296893695397785,0.3833838891249591,-0.11025233699016802,-0.5810270830792418,-0.6049060484654049,0.5023287400738573,1.0532946079340866,205.176007623353,207.56893681026372,-2.3929291869107767,0.011662811917578298,Drug and Drug-Like Compounds,861,[M+H]+,15
all-cc-693,0.6077084222234195,3.2651781848887422,-0.5461305933844172,0.12464947151290508,-0.2366945169161157,0.3403978102764029,-0.013441750197853214,0.7285116859863819,0.22272173836059325,-0.5810270830792418,0.3512998111507469,-0.6711111967386733,0.25394988916355604,213.681370561453,213.58578444375576,0.09558611769719504,0.00044733014135036757,Drug and Drug-Like Compounds,4621,[M+H]+,33
all-cc-701,1.290163840844893,2.3800410383009867,2.5659886538159484,0.29378473852004233,0.017477430115085815,0.8395253802590814,-0.004401215931631804,0.3460773383270247,1.1380691244828818,0.6984885060287355,1.1640747918244758,0.5023287400738573,1.234625064823226,245.089803776185,248.08449644624199,-2.994692670056992,0.012218756651303751,Drug and Drug-Like Compounds,4243,[M+Na]+,32
all-cc-703,1.811656232917478,3.835452925835989,2.5659886538159484,0.4629200055271796,-0.15197053457238188,1.5657925472027576,0.5018401791216583,0.8315253591318997,1.8329304142440157,0.8690905845764657,1.7617034540845709,-0.6711111967386733,2.11495108114004,290.540183953292,290.4389408331761,0.10124312011589608,0.00034846512017137085,Drug and Drug-Like Compounds,47531,[M+Na]+,20
all-cc-711,1.063275782572331,0.8283671032259045,-0.2185390936791156,0.12464947151290508,-0.4061424816035834,0.4755891352018002,0.010432674120887029,0.9755291419401908,0.4076299798781256,-0.5810270830792418,0.2556792251891318,1.675768676886388,0.6500075021789389,224.96706150213402,233.11286377075228,-8.145802268618326,0.03620886637460505,Drug and Drug-Like Compounds,130881,[M+H]+,5
all-cc-720,-1.4904509046381913,-0.9284064440864525,-1.0375178429423697,-0.8901621305299183,-0.7450384109785188,-0.9764265953678546,-0.8127676662734876,0.32207592103045074,-0.6012145865079468,-0.7516291616269721,-0.9873883923118656,-0.6711111967386733,-0.8367162884028312,133.23856236527502,138.1774521170999,-4.9388897518249175,0.03706802043003808,Drug and Drug-Like Compounds,7389,[M+H]+,10
all-cc-725,-0.7013330414431199,-0.5930276817546919,-0.3823348435317664,-0.7210268635227811,-0.5755904462910512,-0.6045827537058855,-0.5866766257674537,-0.2751358152313305,-0.3125820196755727,-0.5810270830792418,-0.7483369274078276,0.5023287400738573,0.7048037809149009,172.728228692365,194.40655886332092,-21.678330170955974,0.12550542742822793,Drug and Drug-Like Compounds,3735,[M+H]+,15
all-cc-734,0.2668188867536852,-0.2499230144569048,0.92803115528944,0.4629200055271796,0.525821324177489,0.14158664602513396,0.17622077771827765,-0.8351648284499883,0.10991183853128696,0.6131874667548703,0.1600586392275166,-0.6711111967386733,0.022814371311915816,204.78484595862,208.4637936839925,-3.6789477253724963,0.01796494124431397,Drug and Drug-Like Compounds,54680660,[M+H]+,0
all-cc-736,1.811656232917478,5.203031902506424,3.712558902784504,0.3783523720236109,0.3563733594900212,2.04465762104452,0.97478250967675,0.7299153887852913,1.989369149018348,1.0396926631241958,2.000754918988609,-0.6711111967386733,2.2938494404409298,311.559804443044,311.4615281895484,0.09827625349566917,0.0003154330311361938,Drug and Drug-Like Compounds,5284616,[M+Na]+,20
all-cc-741,0.5010459776498094,0.3721894423380895,0.10905240602618606,-0.2136210625013694,-0.2366945169161157,-0.09932019466254656,-0.4939207837049937,0.3878798067852234,0.05760981317757573,-0.2398229259837812,-0.031182532695713774,1.675768676886388,0.1356448213981569,197.770821178695,199.9324616115835,-2.1616404328885044,0.010930027088957487,Drug and Drug-Like Compounds,72078,[M+H]+,26
all-cc-743,0.5010459776498094,-0.9284064440864525,-0.2185390936791156,-0.6364592300192125,-0.7450384109785188,-0.24201447798668746,-0.512192337397419,0.9833563493049846,0.3132799498591961,-0.7516291616269721,-0.5570957554845973,-0.6711111967386733,1.8586942556004469,212.120584748713,212.02910282199883,0.09148192671415244,0.00043127321576322166,Drug and Drug-Like Compounds,3259,[M+H]+,19
all-cc-746,0.6077084222234195,0.688351729400152,0.10905240602618606,-0.2136210625013694,-0.32141849925984955,0.02128338916324351,-0.4767792086100904,0.2780108189625259,0.12841361734182286,-0.3251239652576463,0.04053290677549761,1.675768676886388,0.27508593898741984,201.102891250624,206.76874366503841,-5.665852414414362,0.028173898342183975,Drug and Drug-Like Compounds,2367,[M+H]+,26
all-cc-753,-2.5892166616796075,-0.9284064440864525,-1.3651093426476713,-1.1438650310406242,-0.7450384109785188,-1.283242190526511,-0.9249662942280448,1.2151286562737598,-1.170893391437156,-0.7516291616269721,-1.2025347107254998,-0.6711111967386733,-1.3462857379480488,117.21674050240699,119.22281501530308,-2.006074512896077,0.017114232184735453,Drug and Drug-Like Compounds,2155,[M+H]+,10
all-cc-755,-1.0532871397405434,-0.9284064440864525,-0.5461305933844172,-0.8901621305299183,-0.7450384109785188,-0.9477583626773624,-0.7786307810689815,1.0162707597620888,-0.7624583774040009,-0.7516291616269721,-1.0112935388022697,-0.6711111967386733,-0.4711820869121574,137.697821004146,156.49265827105117,-18.794837266905198,0.13649335283482306,Drug and Drug-Like Compounds,2453,[M+H]+,10
all-cc-779,1.290163840844893,2.8527788634700046,1.4194184048473926,0.040081838009336464,-0.2366945169161157,0.6885604565604625,-0.11805589559203312,0.11362882950912985,0.9070087109785624,-0.15452188670991598,0.8054975944684191,0.5023287400738573,0.9728914432590672,246.44569301806095,246.53301504762004,-0.0873220295590329,0.00035432564671614456,Drug and Drug-Like Compounds,9917275,[M+H]+,32
all-cc-839,1.5233135239339843,-0.9284064440864525,1.2556226549947418,0.12464947151290508,-0.5755904462910512,0.9622483452468672,0.13472317050549956,0.9566133908085924,0.7417318666618596,-0.2398229259837812,0.470825543602766,-0.6711111967386733,1.3379943323589794,245.68288376102,254.6584792683277,-8.975595507307759,0.0365332552675443,Drug and Drug-Like Compounds,169167,[M+H]+,22
all-cc-846,-1.4904509046381913,-0.9284064440864525,-0.7099263432370679,-0.974729764033487,-0.32141849925984955,-1.125757822102418,-0.8292733051386402,1.7321591872040971,-0.9807400056838184,-0.4104250045315115,-0.9634832458214618,1.675768676886388,-1.1803785949908496,124.53736246906601,124.62472701507325,-0.08736454600725096,0.0007015127370226067,Drug and Drug-Like Compounds,5917,[M+H]+,36
all-cc-874,1.290163840844893,2.8527788634700046,1.4194184048473926,0.040081838009336464,0.017477430115085815,0.6885604565604625,-0.11805589559203312,0.11362882950912985,1.0627237042230941,0.10138123111167943,0.948928473410842,0.5023287400738573,0.9992363526223242,251.022213280811,248.8815598719973,2.140653408813648,0.008527744938727648,Drug and Drug-Like Compounds,5149276,[M+H]+,32
all-cc-879,1.290163840844893,3.124934943077641,1.4194184048473926,0.040081838009336464,-0.2366945169161157,0.8395253802590814,-0.004401215931631804,0.01605785049914811,0.8617893624530542,-0.2398229259837812,0.7815924479780153,1.675768676886388,1.0337949311806491,245.70086962058602,255.25175845263658,-9.550888832050589,0.03887201883655999,Drug and Drug-Like Compounds,6857794,[M+H]+,32
all-cc-880,1.811656232917478,1.427993488503319,0.2728481558788369,-0.298188696004938,-0.5755904462910512,1.4161960575356094,0.07325780581105187,0.003073477207561891,1.4908061675920363,-0.15452188670991598,1.3075056707668988,-0.6711111967386733,1.9574865765399605,258.659285505994,258.5671673225641,0.092118183429875,0.00035613716031756496,Drug and Drug-Like Compounds,101606285,[M+H]+,16
all-cc-881,1.4917868409125823,3.483955780168813,3.3849674030792016,0.5474876390307482,0.10220141245881967,1.2054870941845537,0.20642495713209688,0.5029922646149942,1.521040848218424,0.8690905845764657,1.4987468426901291,0.5023287400738573,1.5834330589338081,260.771446356986,260.8899418459285,-0.11849548894247165,0.00045440361894628564,Drug and Drug-Like Compounds,5151,[M+Na]+,20
all-cc-898,1.6732119876551983,2.4072778664553596,0.7642354054367893,0.3783523720236109,-0.4061424816035834,1.5729111242360012,0.5179109871382723,0.6279922906410043,1.3866021248110572,-0.3251239652576463,1.3553159637477064,-0.6711111967386733,1.8009685379599276,287.13,285.71835323905344,1.4116467609465533,0.004916402887007812,Drug and Drug-Like Compounds,5381226,[M+H]+,16
all-cc-900,1.6732119876551983,2.4072778664553596,0.7642354054367893,0.3783523720236109,-0.4061424816035834,1.5729111242360012,0.5179109871382723,0.6279922906410043,1.3866021248110572,-0.3251239652576463,1.3553159637477064,-0.6711111967386733,1.896737072579033,285.07,287.3275283622532,-2.257528362253197,0.007919207079851253,Drug and Drug-Like Compounds,5381226,[M+Na]+,16
all-cc-920,1.427039294506045,0.13940003877714294,-0.8737220930897188,1.0548934400521601,-0.06724655222864802,1.4090007191953449,0.4657406381718402,-0.5505793833185217,1.0772983687044029,-0.15452188670991598,0.8294027409588228,4.022648550511449,1.8652380052058115,252.9103672,254.03740129928684,-1.1270340992868455,0.004456258997068292,Lipids and lipid-like molecules,265,[M+H]+,17
all-cc-922,1.8381200398785504,0.6875816690362231,1.2556226549947418,2.2388403091021205,1.1188892005836255,2.2766092865793177,1.2191216078649216,-0.7218066163160104,2.1061862720910582,1.0396926631241958,1.8334188935557825,4.022648550511449,2.7201043917331424,302.8709518,301.4504800328876,1.4204717671124172,0.004690023122621618,Lipids and lipid-like molecules,439229,[M+H]+,17
all-cc-924,1.427039294506045,0.09953182277099837,-0.8737220930897188,0.9703258065485912,-0.2366945169161157,1.4090007191953449,0.4291281044853197,-0.5505793833185217,1.0600594255506808,-0.3251239652576463,0.8294027409588228,4.022648550511449,1.8652380052058115,252.0419762,254.53704356860985,-2.495067368609824,0.009899412019488142,Lipids and lipid-like molecules,3036931,[M+H]+,17
all-cc-926,1.8381200398785504,0.6875816690362231,1.2556226549947418,2.2388403091021205,0.949441235896158,2.2766092865793177,1.2191216078649216,-0.7218066163160104,2.054716877041811,0.8690905845764657,1.7856086005749745,4.022648550511449,2.7113226100556966,299.4374347,300.4615614877046,-1.0241267877046312,0.0034201695213248212,Lipids and lipid-like molecules,5280355,[M+H]+,17
all-cc-928,1.7848003553196377,0.6442121582371474,0.92803115528944,2.0697050420949834,0.949441235896158,2.152546740226754,1.1071654415568677,-0.701861466098722,1.959202285892964,0.8690905845764657,1.6899880146133597,4.022648550511449,2.5979806844676787,296.1762720000001,296.18228133015674,-0.006009330156757642,2.028970827466436e-05,Lipids and lipid-like molecules,15667,[M+H]+,17
all-cc-929,1.5233135239339843,-0.19170732306137114,-0.8737220930897188,1.2240287070592972,0.017477430115085815,1.5947290644177536,0.5817471361873995,-0.594478201982417,1.1616932741399442,-0.06922084743605088,0.9011181804300342,5.196088487323982,2.056888398524598,260.5285091,260.4329575120044,0.09555158799560104,0.00036676058342208136,Lipids and lipid-like molecules,439252,[M+H]+,17
